REF_DATE,GEO,DGUID,Overtime,North American Industry Classification System (NAICS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2014-11-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.7,A,,,1
2014-12-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.4,A,,,1
2015-01-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.1,A,,,1
2015-02-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.8,A,,,1
2015-03-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.5,A,,,1
2015-04-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.6,A,,,1
2015-05-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30.9,A,,,1
2015-06-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.9,A,,,1
2015-07-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,35.4,A,,,1
2015-08-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.7,A,,,1
2015-09-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31,A,,,1
2015-10-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30.3,A,,,1
2015-11-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,,F,,,1
2015-12-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,29.1,A,,,1
2016-01-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,29.8,A,,,1
2016-02-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30.4,B,,,1
2016-03-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.4,A,,,1
2016-04-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.3,A,,,1
2016-05-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30.8,A,,,1
2016-06-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.2,A,,,1
2016-07-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.3,A,,,1
2016-08-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.7,A,,,1
2016-09-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30.6,A,,,1
2016-10-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.8,A,,,1
2016-11-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,34.4,A,,,1
2016-12-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,34.3,A,,,1
2017-01-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.7,A,,,1
2017-02-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.6,B,,,1
2017-03-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.4,B,,,1
2017-04-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30.7,B,,,1
2017-05-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,34.8,B,,,1
2017-06-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30.3,D,,,1
2017-07-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,29,B,,,1
2017-08-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,27.1,B,,,1
2017-09-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31,A,,,1
2017-10-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,28.7,B,,,1
2017-11-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30,A,,,1
2017-12-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.1,A,,,1
2018-01-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,28.4,A,,,1
2018-02-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.1,A,,,1
2018-03-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.5,A,,,1
2018-04-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33,A,,,1
2018-05-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.5,A,,,1
2018-06-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.2,A,,,1
2018-07-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.6,A,,,1
2018-08-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30.8,A,,,1
2018-09-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.3,A,,,1
2018-10-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.8,A,,,1
2018-11-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32,A,,,1
2018-12-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.8,A,,,1
2019-01-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30.1,A,,,1
2019-02-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30.7,A,,,1
2019-03-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.5,A,,,1
2019-04-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,35.8,A,,,1
2019-05-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33,B,,,1
2019-06-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.2,A,,,1
2019-07-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.6,A,,,1
2019-08-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.1,A,,,1
2019-09-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30.9,A,,,1
2019-10-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.4,B,,,1
2019-11-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33,B,,,1
2019-12-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.1,A,,,1
2020-01-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30.5,A,,,1
2020-02-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.9,B,,,1
2020-03-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.9,B,,,1
2020-04-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.8,B,,,1
2020-05-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,,F,,,1
2020-06-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30.1,B,,,1
2020-07-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.7,B,,,1
2020-08-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.8,B,,,1
2020-09-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.9,A,,,1
2020-10-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32,A,,,1
2020-11-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,29.6,A,,,1
2020-12-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,29.8,A,,,1
2021-01-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,27.3,A,,,1
2021-02-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,28.7,B,,,1
2021-03-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,28.3,B,,,1
2021-04-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.1,A,,,1
2021-05-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,37.2,A,,,1
2021-06-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,37,B,,,1
2021-07-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.1,A,,,1
2021-08-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,28.7,B,,,1
2021-09-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,34,B,,,1
2021-10-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,36.8,A,,,1
2021-11-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.5,A,,,1
2021-12-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,31.4,B,,,1
2022-01-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,34.2,A,,,1
2022-02-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,,F,,,1
2022-03-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,,F,,,1
2022-04-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.8,A,,,1
2022-05-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.5,B,,,1
2022-06-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.4,B,,,1
2022-07-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.4,B,,,1
2022-08-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,30.2,A,,,1
2022-09-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,34.2,A,,,1
2022-10-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,34.3,A,,,1
2022-11-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,35.2,A,,,1
2022-12-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.3,A,,,1
2023-01-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,36,B,,,1
2023-02-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,36.1,B,,,1
2023-03-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,35,B,,,1
2023-04-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.7,A,,,1
2023-05-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.7,B,,,1
2023-06-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.7,B,,,1
2023-07-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33,B,,,1
2023-08-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33,B,,,1
2023-09-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,33.1,A,,,1
2023-10-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.8,B,,,1
2023-11-01,Canada,2021A000011124,Including overtime,Information and cultural industries [51],Hours,152,units,0,v1593868,1.1.253,32.9,B,,,1
2001-01-01,Canada,2021A000011124,Including overtime,Finance and insurance [52],Hours,152,units,0,v1593871,1.1.267,,x,,,1
2001-02-01,Canada,2021A000011124,Including overtime,Finance and insurance [52],Hours,152,units,0,v1593871,1.1.267,,x,,,1
2001-03-01,Canada,2021A000011124,Including overtime,Finance and insurance [52],Hours,152,units,0,v1593871,1.1.267,,x,,,1
2001-04-01,Canada,2021A000011124,Including overtime,Finance and insurance [52],Hours,152,units,0,v1593871,1.1.267,,x,,,1
2001-05-01,Canada,2021A000011124,Including overtime,Finance and insurance [52],Hours,152,units,0,v1593871,1.1.267,,x,,,1
2001-06-01,Canada,2021A000011124,Including overtime,Finance and insurance [52],Hours,152,units,0,v1593871,1.1.267,,x,,,1
2001-07-01,Canada,2021A000011124,Including overtime,Finance and insurance [52],Hours,152,units,0,v1593871,1.1.267,,x,,,1
2001-08-01,Canada,2021A000011124,Including overtime,Finance and insurance [52],Hours,152,units,0,v1593871,1.1.267,,x,,,1
